label,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62
4,0.38365,0.43950,-0.00000,0.42669,0.44766,0.00796,0.45971,0.43482,0.00688,0.48409,0.42885,0.00109,0.49921,0.41170,-0.00227,0.45007,0.30894,0.01698,0.49465,0.34142,0.00747,0.48679,0.37769,-0.00297,0.46661,0.38809,-0.00937,0.44881,0.30380,0.00608,0.49890,0.33980,-0.00156,0.48807,0.37855,-0.00731,0.46566,0.38837,-0.01067,0.45133,0.31407,-0.00589,0.50042,0.34690,-0.01159,0.48896,0.38308,-0.00793,0.46796,0.39213,-0.00507,0.45496,0.33537,-0.01795,0.49593,0.36102,-0.01902,0.48381,0.38892,-0.01143,0.46400,0.39792,-0.00580
4,0.38361,0.45672,-0.00000,0.43544,0.46790,0.00810,0.47060,0.45066,0.00655,0.49335,0.43875,0.00046,0.49618,0.41755,-0.00290,0.45398,0.31837,0.01929,0.49725,0.36473,0.00650,0.48010,0.39825,-0.00706,0.45766,0.39654,-0.01713,0.44953,0.31136,0.00577,0.50092,0.36416,-0.00574,0.48163,0.39859,-0.01212,0.45899,0.39863,-0.01559,0.44629,0.31649,-0.00930,0.49642,0.36976,-0.01820,0.47764,0.40385,-0.01577,0.45603,0.40199,-0.01368,0.44535,0.33474,-0.02496,0.48519,0.38438,-0.02857,0.46790,0.41008,-0.02481,0.44743,0.40697,-0.02204
4,0.38340,0.46713,-0.00000,0.43360,0.47809,0.00118,0.47077,0.46511,-0.00361,0.49201,0.45145,-0.01180,0.49076,0.42933,-0.01680,0.46277,0.33523,0.01363,0.50310,0.38053,-0.00246,0.48340,0.41387,-0.01652,0.46301,0.41329,-0.02619,0.45815,0.32717,0.00273,0.50390,0.38275,-0.01116,0.48128,0.41446,-0.01759,0.46122,0.41192,-0.02061,0.45234,0.32961,-0.01054,0.49502,0.38890,-0.02232,0.47211,0.41836,-0.02067,0.45118,0.41443,-0.01835,0.44700,0.34449,-0.02502,0.47858,0.40085,-0.03121,0.45907,0.42408,-0.02930,0.43896,0.41983,-0.02704
4,0.37867,0.47757,-0.00000,0.42963,0.49781,-0.00126,0.47283,0.47934,-0.00455,0.49749,0.46561,-0.01007,0.50300,0.44561,-0.01173,0.47193,0.34598,0.01090,0.51213,0.39964,-0.00712,0.48778,0.43082,-0.02107,0.46841,0.42481,-0.03067,0.46314,0.33550,0.00140,0.50872,0.40167,-0.01515,0.48095,0.43228,-0.02082,0.46408,0.42182,-0.02297,0.45289,0.33935,-0.01081,0.49516,0.40836,-0.02443,0.46890,0.43617,-0.02097,0.45085,0.42398,-0.01743,0.44274,0.35595,-0.02440,0.47458,0.41538,-0.03155,0.45439,0.43626,-0.02870,0.43725,0.42566,-0.02571
4,0.37512,0.48425,-0.00000,0.42590,0.50835,-0.00933,0.47489,0.50033,-0.01775,0.50310,0.48249,-0.02691,0.49237,0.45451,-0.03182,0.47993,0.36311,0.00240,0.51551,0.42026,-0.01880,0.48686,0.44686,-0.03464,0.46958,0.43094,-0.04578,0.46885,0.34919,-0.00470,0.50602,0.41821,-0.02433,0.47638,0.44258,-0.03132,0.46293,0.42663,-0.03459,0.45327,0.34994,-0.01503,0.48755,0.41936,-0.03113,0.46114,0.44227,-0.02781,0.44678,0.42637,-0.02449,0.43760,0.36336,-0.02750,0.46445,0.42332,-0.03661,0.44400,0.43964,-0.03459,0.42826,0.42552,-0.03225
4,0.37902,0.49629,-0.00000,0.42662,0.52156,-0.01285,0.47989,0.52095,-0.02348,0.50766,0.49924,-0.03425,0.49277,0.47029,-0.04074,0.49216,0.39049,-0.00233,0.52281,0.43876,-0.02525,0.49240,0.46842,-0.04077,0.47702,0.45634,-0.05116,0.47870,0.37179,-0.00810,0.51039,0.43150,-0.03025,0.47940,0.46257,-0.03716,0.46747,0.44875,-0.03925,0.46058,0.36557,-0.01730,0.48839,0.42987,-0.03668,0.46092,0.45730,-0.03297,0.44801,0.44098,-0.02804,0.44146,0.37050,-0.02859,0.46505,0.42669,-0.03882,0.44521,0.44720,-0.03528,0.43101,0.43391,-0.03112
4,0.38831,0.50922,-0.00000,0.43363,0.53468,-0.01712,0.48827,0.53785,-0.02909,0.51550,0.51318,-0.04015,0.49611,0.48324,-0.04710,0.50493,0.41549,-0.00723,0.53160,0.45728,-0.02961,0.49953,0.48652,-0.04399,0.48592,0.47499,-0.05340,0.49062,0.39289,-0.00998,0.51621,0.44378,-0.03203,0.48404,0.47619,-0.03804,0.47430,0.46349,-0.03912,0.47103,0.38248,-0.01623,0.49286,0.43786,-0.03590,0.46582,0.46701,-0.03162,0.45538,0.45254,-0.02594,0.44993,0.38087,-0.02458,0.46857,0.43074,-0.03406,0.44951,0.45353,-0.02930,0.43798,0.44276,-0.02419
4,0.39356,0.50957,-0.00000,0.43869,0.53780,-0.01387,0.49326,0.54471,-0.02415,0.52123,0.52225,-0.03435,0.50463,0.49266,-0.04029,0.51573,0.42991,-0.00129,0.53851,0.47535,-0.02366,0.50384,0.49983,-0.03799,0.48970,0.48661,-0.04748,0.50260,0.40428,-0.00610,0.52566,0.45780,-0.02819,0.49041,0.48633,-0.03386,0.48081,0.47235,-0.03442,0.48370,0.39051,-0.01468,0.50300,0.44929,-0.03519,0.47252,0.47510,-0.03101,0.46232,0.45785,-0.02502,0.46302,0.38671,-0.02519,0.47889,0.44005,-0.03550,0.45747,0.45950,-0.03125,0.44591,0.44430,-0.02636
4,0.39232,0.50842,-0.00000,0.43568,0.54015,-0.01636,0.48803,0.54795,-0.02770,0.51572,0.52900,-0.03803,0.49974,0.49843,-0.04421,0.51683,0.42533,-0.00623,0.53957,0.47974,-0.02852,0.50545,0.50358,-0.04247,0.49321,0.48692,-0.05174,0.50437,0.40100,-0.00956,0.52615,0.46518,-0.03144,0.49042,0.49326,-0.03648,0.48184,0.47669,-0.03691,0.48559,0.38884,-0.01643,0.50351,0.45719,-0.03709,0.47216,0.48258,-0.03263,0.46232,0.46350,-0.02655,0.46422,0.38701,-0.02536,0.47855,0.44623,-0.03627,0.45631,0.46590,-0.03216,0.44475,0.45032,-0.02730
4,0.38356,0.49990,-0.00000,0.42327,0.53412,-0.01718,0.47946,0.54395,-0.02804,0.50568,0.51993,-0.03783,0.49211,0.48267,-0.04394,0.51491,0.43394,-0.00713,0.53233,0.47613,-0.02989,0.49906,0.50001,-0.04510,0.48695,0.48628,-0.05497,0.50211,0.40488,-0.00951,0.51402,0.45944,-0.03044,0.48219,0.48638,-0.03699,0.47308,0.47120,-0.03908,0.48182,0.38819,-0.01559,0.48947,0.44753,-0.03422,0.46244,0.47320,-0.03049,0.45277,0.45678,-0.02587,0.45868,0.38123,-0.02401,0.46550,0.43758,-0.03355,0.44493,0.45802,-0.03006,0.43383,0.44460,-0.02602
4,0.37211,0.47706,-0.00000,0.40699,0.51652,-0.02090,0.46083,0.54129,-0.03080,0.49002,0.51613,-0.03895,0.48418,0.47160,-0.04303,0.50512,0.46909,-0.00557,0.51830,0.48022,-0.02870,0.48399,0.50009,-0.04209,0.47274,0.49676,-0.04918,0.49617,0.43251,-0.00495,0.50214,0.44275,-0.02656,0.46670,0.46756,-0.03099,0.46011,0.46320,-0.02998,0.47836,0.40303,-0.00895,0.47906,0.41312,-0.02945,0.45003,0.44066,-0.02148,0.44455,0.43720,-0.01242,0.45359,0.37628,-0.01532,0.45292,0.39116,-0.02509,0.43307,0.41576,-0.01694,0.42877,0.41676,-0.00835
4,0.35857,0.45897,-0.00000,0.39356,0.50290,-0.02602,0.44377,0.53174,-0.03692,0.47182,0.49568,-0.04487,0.46587,0.44990,-0.04836,0.48724,0.47749,-0.00956,0.50231,0.47523,-0.03221,0.46454,0.49087,-0.04438,0.45587,0.49305,-0.05052,0.48065,0.43713,-0.00603,0.49142,0.43367,-0.03019,0.45251,0.45383,-0.03525,0.44451,0.45566,-0.03321,0.46621,0.40309,-0.00732,0.47282,0.39666,-0.03037,0.43977,0.42223,-0.02278,0.43269,0.42710,-0.01242,0.44541,0.37059,-0.01105,0.44919,0.37365,-0.02293,0.42735,0.39551,-0.01504,0.42224,0.40131,-0.00574
4,0.35141,0.44774,-0.00000,0.38659,0.48909,-0.02134,0.43497,0.52220,-0.03127,0.45936,0.48824,-0.03887,0.44696,0.44124,-0.04271,0.47401,0.47456,-0.01006,0.49398,0.47098,-0.03001,0.45806,0.48296,-0.04064,0.44709,0.48693,-0.04679,0.46649,0.43456,-0.00974,0.48418,0.42703,-0.03139,0.44523,0.44725,-0.03587,0.43765,0.45012,-0.03469,0.45140,0.39934,-0.01322,0.46356,0.39041,-0.03589,0.42995,0.41745,-0.02913,0.42461,0.42311,-0.02010,0.43076,0.36415,-0.01838,0.43677,0.36398,-0.03110,0.41476,0.38785,-0.02306,0.41035,0.39494,-0.01442
4,0.34593,0.44145,-0.00000,0.37661,0.48569,-0.02155,0.42707,0.51669,-0.03046,0.45222,0.47726,-0.03687,0.44290,0.42929,-0.03908,0.46663,0.47175,-0.00952,0.48559,0.46743,-0.02948,0.44968,0.47963,-0.03917,0.43961,0.48385,-0.04462,0.45985,0.43065,-0.00893,0.47594,0.42695,-0.02977,0.43736,0.44742,-0.03338,0.43355,0.44814,-0.03208,0.44515,0.39428,-0.01238,0.45538,0.39005,-0.03603,0.41974,0.41735,-0.02941,0.41679,0.42071,-0.02056,0.42608,0.35848,-0.01744,0.42872,0.36450,-0.03112,0.40511,0.38738,-0.02374,0.40290,0.39003,-0.01573
4,0.34198,0.43456,-0.00000,0.37519,0.48567,-0.02787,0.42543,0.51513,-0.03876,0.44955,0.47887,-0.04601,0.43491,0.43162,-0.04948,0.46293,0.45053,-0.01640,0.47740,0.44929,-0.03907,0.44548,0.46016,-0.05135,0.42961,0.46431,-0.05718,0.45507,0.40774,-0.01198,0.46273,0.40637,-0.03794,0.43040,0.42933,-0.04736,0.41992,0.43641,-0.04789,0.44067,0.37500,-0.01174,0.44205,0.37488,-0.03625,0.41558,0.40413,-0.03637,0.41016,0.41490,-0.03076,0.42176,0.34964,-0.01381,0.41886,0.35854,-0.02739,0.39985,0.38231,-0.02503,0.39527,0.39290,-0.01981
4,0.34208,0.45046,0.00000,0.37297,0.47981,-0.02262,0.41410,0.48814,-0.03180,0.44225,0.48359,-0.03790,0.45451,0.46382,-0.04068,0.43932,0.38611,-0.01944,0.46884,0.41586,-0.03727,0.45655,0.45304,-0.04870,0.44087,0.46500,-0.05436,0.43388,0.36731,-0.01422,0.45882,0.40771,-0.03109,0.44055,0.44479,-0.03796,0.42419,0.45065,-0.04045,0.42554,0.35889,-0.01196,0.44664,0.40330,-0.02907,0.43145,0.43564,-0.02794,0.41852,0.43965,-0.02389,0.41431,0.35672,-0.01149,0.43368,0.39788,-0.02405,0.42362,0.42532,-0.02193,0.41358,0.43159,-0.01758
4,0.35259,0.44329,0.00000,0.38427,0.41783,-0.00538,0.41985,0.39955,-0.01852,0.44771,0.40179,-0.03176,0.46299,0.41377,-0.04230,0.41939,0.33306,-0.02762,0.46939,0.37640,-0.04435,0.45656,0.39600,-0.05138,0.44047,0.39095,-0.05561,0.40713,0.35493,-0.03490,0.45966,0.41062,-0.04904,0.44440,0.42582,-0.04820,0.42798,0.41720,-0.04862,0.39727,0.38695,-0.04237,0.44581,0.44172,-0.05172,0.43055,0.45029,-0.04352,0.41530,0.43774,-0.03940,0.38950,0.42285,-0.05063,0.42920,0.46390,-0.05293,0.41634,0.47099,-0.04548,0.40225,0.46107,-0.04174
4,0.35731,0.44206,-0.00000,0.38578,0.40350,-0.00653,0.41891,0.37829,-0.02272,0.44535,0.37575,-0.03794,0.45641,0.39286,-0.05113,0.41648,0.34031,-0.04190,0.46829,0.37803,-0.05992,0.45383,0.39583,-0.06677,0.43513,0.38788,-0.07198,0.40837,0.36950,-0.05029,0.46403,0.41910,-0.06625,0.44530,0.43024,-0.06526,0.42659,0.42049,-0.06649,0.40260,0.40784,-0.05762,0.45399,0.45559,-0.06669,0.43489,0.45870,-0.05797,0.41606,0.44613,-0.05479,0.39957,0.44831,-0.06581,0.43748,0.48312,-0.06840,0.42152,0.48500,-0.06136,0.40505,0.47357,-0.05865
4,0.35510,0.45047,-0.00000,0.37764,0.40993,-0.00262,0.40305,0.38095,-0.01582,0.42448,0.36894,-0.02927,0.43855,0.37776,-0.04093,0.40530,0.35706,-0.03173,0.45109,0.36999,-0.05183,0.43992,0.38411,-0.06147,0.42224,0.38305,-0.06667,0.40042,0.38452,-0.04105,0.44882,0.40879,-0.05835,0.43452,0.41670,-0.05964,0.41565,0.41095,-0.06116,0.39720,0.42009,-0.04976,0.44048,0.44620,-0.06190,0.42420,0.44954,-0.05409,0.40540,0.44084,-0.04972,0.39452,0.45695,-0.05858,0.42554,0.47415,-0.06280,0.41392,0.47949,-0.05413,0.40005,0.47443,-0.04886
4,0.29762,0.43452,-0.00000,0.35997,0.41647,-0.01384,0.40444,0.39358,-0.03033,0.42964,0.38395,-0.04700,0.44478,0.38733,-0.06084,0.38973,0.26310,-0.02564,0.44740,0.32334,-0.04757,0.42639,0.34553,-0.06331,0.40221,0.33104,-0.07589,0.36383,0.27979,-0.03223,0.42937,0.35870,-0.05127,0.40626,0.37062,-0.05729,0.38197,0.35589,-0.06409,0.34064,0.31465,-0.04050,0.40459,0.39094,-0.05501,0.38454,0.39709,-0.05266,0.36224,0.38133,-0.05320,0.32172,0.35675,-0.05088,0.37336,0.41802,-0.05904,0.36092,0.42252,-0.05717,0.34307,0.40542,-0.05720
4,0.28607,0.38131,-0.00000,0.32364,0.33497,-0.00761,0.37554,0.30843,-0.02828,0.42174,0.31883,-0.04822,0.44607,0.33905,-0.06622,0.37604,0.25197,-0.05498,0.45574,0.29529,-0.08167,0.43699,0.32408,-0.09343,0.40927,0.31605,-0.10189,0.36289,0.29091,-0.06727,0.45248,0.34166,-0.09123,0.42769,0.36103,-0.09161,0.39940,0.35131,-0.09453,0.35422,0.33955,-0.07831,0.43760,0.38701,-0.09227,0.41371,0.39932,-0.07941,0.38645,0.38865,-0.07408,0.35004,0.39050,-0.09035,0.41300,0.42480,-0.09365,0.39580,0.43355,-0.08211,0.37348,0.42352,-0.07705
4,0.32032,0.40662,-0.00000,0.34341,0.33300,-0.01137,0.38571,0.28175,-0.03499,0.42252,0.27941,-0.05603,0.44013,0.30576,-0.07439,0.38630,0.24937,-0.06955,0.46542,0.28823,-0.09319,0.44521,0.30804,-0.09767,0.41716,0.30132,-0.09928,0.38123,0.30583,-0.07773,0.46765,0.34161,-0.09636,0.44540,0.35505,-0.08937,0.41575,0.35113,-0.08585,0.38210,0.36575,-0.08394,0.46227,0.39207,-0.09337,0.43903,0.40061,-0.07546,0.40975,0.39629,-0.06561,0.38591,0.42320,-0.09093,0.44834,0.43617,-0.09170,0.42874,0.44394,-0.07648,0.40351,0.44105,-0.06758
4,0.33431,0.42851,-0.00000,0.34353,0.34892,-0.01528,0.37874,0.29179,-0.03458,0.42186,0.28304,-0.04818,0.44932,0.30744,-0.05815,0.38747,0.24690,-0.06590,0.45357,0.27722,-0.08079,0.43969,0.31125,-0.07849,0.41247,0.31551,-0.07584,0.40276,0.29303,-0.06697,0.46614,0.31816,-0.08124,0.44998,0.34217,-0.07528,0.42338,0.34805,-0.07174,0.41979,0.34874,-0.06528,0.47314,0.36352,-0.07202,0.45207,0.37740,-0.05770,0.42537,0.38082,-0.04961,0.43322,0.40310,-0.06422,0.47115,0.40342,-0.06483,0.45035,0.41089,-0.05236,0.42898,0.41102,-0.04410
4,0.35326,0.46617,-0.00000,0.34408,0.38197,-0.00529,0.36275,0.31234,-0.01531,0.39843,0.27802,-0.02332,0.43295,0.29216,-0.02962,0.38339,0.29230,-0.03049,0.41871,0.25531,-0.04142,0.43093,0.26947,-0.04437,0.42815,0.28963,-0.04431,0.41418,0.33054,-0.03282,0.45121,0.30037,-0.03779,0.45025,0.31638,-0.03614,0.43508,0.33534,-0.03515,0.44084,0.37677,-0.03347,0.46948,0.34719,-0.03498,0.46117,0.35732,-0.02758,0.44257,0.37341,-0.02325,0.46131,0.42460,-0.03394,0.47711,0.39281,-0.03068,0.46489,0.39657,-0.01991,0.44883,0.40860,-0.01185
4,0.36658,0.48218,-0.00000,0.35269,0.39011,-0.00399,0.36459,0.31886,-0.01235,0.39192,0.28736,-0.01946,0.42114,0.30051,-0.02510,0.40136,0.27463,-0.02142,0.41358,0.26161,-0.02845,0.41057,0.28725,-0.03360,0.39918,0.30577,-0.03694,0.43993,0.31285,-0.02477,0.44432,0.30724,-0.02215,0.43764,0.32657,-0.02281,0.42434,0.34519,-0.02603,0.46992,0.36139,-0.02643,0.46597,0.35693,-0.02201,0.45729,0.37188,-0.01754,0.44328,0.38889,-0.01738,0.49037,0.41203,-0.02858,0.48114,0.40512,-0.02274,0.46963,0.41605,-0.01338,0.45776,0.42978,-0.00675
4,0.38248,0.50095,-0.00000,0.36545,0.40823,-0.00577,0.37116,0.32905,-0.01616,0.39276,0.29455,-0.02592,0.42053,0.31090,-0.03416,0.40634,0.28912,-0.01896,0.41872,0.27621,-0.03041,0.41236,0.30742,-0.04008,0.39753,0.32834,-0.04587,0.44480,0.32261,-0.02324,0.45064,0.31775,-0.02602,0.44143,0.34307,-0.03079,0.42568,0.36515,-0.03536,0.47726,0.36741,-0.02647,0.47465,0.36600,-0.02634,0.46436,0.38808,-0.02291,0.44919,0.40903,-0.02202,0.50071,0.41596,-0.03041,0.49467,0.41052,-0.02723,0.48168,0.42840,-0.01762,0.46942,0.44655,-0.00989
4,0.40156,0.50813,-0.00000,0.37774,0.41156,0.00436,0.38127,0.33901,-0.00193,0.40603,0.31469,-0.00989,0.43519,0.33528,-0.01731,0.40763,0.28562,-0.00953,0.41597,0.28869,-0.01816,0.41275,0.32186,-0.02725,0.40409,0.34176,-0.03409,0.44930,0.30978,-0.01914,0.45190,0.32406,-0.01805,0.44467,0.35118,-0.02199,0.43468,0.37136,-0.02718,0.48627,0.35020,-0.02693,0.48241,0.36850,-0.02338,0.47256,0.39276,-0.02039,0.46108,0.41037,-0.02109,0.51514,0.39818,-0.03505,0.50761,0.41394,-0.03018,0.49546,0.43527,-0.02133,0.48493,0.45015,-0.01462
4,0.42391,0.51724,-0.00000,0.39781,0.43035,0.00886,0.40174,0.35486,0.00547,0.42667,0.32608,-0.00107,0.45650,0.34345,-0.00784,0.41853,0.30058,-0.00193,0.43481,0.30236,-0.00974,0.43027,0.33630,-0.01910,0.41740,0.35335,-0.02677,0.46008,0.31589,-0.01450,0.46998,0.33484,-0.01385,0.46207,0.36470,-0.01962,0.45039,0.38113,-0.02604,0.49912,0.35154,-0.02515,0.50251,0.37363,-0.02272,0.49254,0.40261,-0.02052,0.47984,0.41621,-0.02185,0.53152,0.39757,-0.03566,0.53201,0.41678,-0.03119,0.51953,0.44206,-0.02210,0.50779,0.45480,-0.01563
4,0.45201,0.51786,-0.00000,0.41881,0.44428,0.00095,0.41639,0.36831,-0.00780,0.43452,0.32223,-0.01794,0.45947,0.31868,-0.02746,0.42510,0.31822,-0.01565,0.45141,0.29555,-0.02982,0.45430,0.32860,-0.04079,0.44173,0.34953,-0.04784,0.46325,0.33416,-0.02592,0.48979,0.32442,-0.03243,0.48849,0.35533,-0.03785,0.47441,0.37602,-0.04284,0.50325,0.36568,-0.03490,0.52459,0.35988,-0.03965,0.51860,0.38891,-0.03476,0.50323,0.40919,-0.03271,0.53809,0.40542,-0.04387,0.55284,0.39969,-0.04470,0.54339,0.42565,-0.03393,0.53014,0.44430,-0.02552
4,0.46515,0.51874,-0.00000,0.42951,0.44616,0.00094,0.42745,0.37064,-0.00702,0.44706,0.32367,-0.01671,0.47307,0.31416,-0.02534,0.44140,0.31347,-0.01200,0.46943,0.28726,-0.02694,0.47149,0.32129,-0.03935,0.45665,0.34785,-0.04714,0.47910,0.32874,-0.02244,0.50916,0.31697,-0.02868,0.50858,0.34741,-0.03397,0.49428,0.37130,-0.03872,0.51824,0.35907,-0.03223,0.54290,0.35163,-0.03649,0.53831,0.37937,-0.03148,0.52283,0.40288,-0.02909,0.55263,0.39938,-0.04234,0.57060,0.39204,-0.04303,0.56380,0.41643,-0.03269,0.55114,0.43666,-0.02418
